label_idx,OT_true,exog_temp,emb_cluster
35042,2528.75,-13.44,1
35540,705.69,-9.7,1
35538,1691.15,-10.01,1
35097,2345.41,-14.21,1
35096,2465.28,-14.19,1
35095,2524.4,-14.15,1
35094,2527.1,-14.04,1
35093,2529.66,-14.11,1
35092,2519.13,-14.12,1
35091,2298.32,-14.12,1
35090,2528.31,-14.09,1
35089,2528.03,-14.08,1
35088,2526.67,-14.06,1
35087,2526.75,-14.06,1
35086,2525.32,-14.08,1
35085,2528.92,-14.03,1
35084,2529.68,-14.07,1
35083,2531.28,-14.02,1
35098,2364.83,-14.19,1
35099,1923.21,-14.29,1
35100,2216.16,-14.26,1
35101,2213.95,-14.21,1
35117,2371.69,-14.62,1
35116,2356.69,-14.48,1
35115,1362.25,-14.38,1
35114,1789.2,-14.36,1
35113,1774.88,-14.51,1
35112,2112.99,-14.49,1
35111,2211.6,-14.48,1
35082,2532.59,-14.01,1
35110,2355.37,-14.4,1
35108,2426.8,-14.43,1
35107,2273.57,-14.42,1
35106,2507.25,-14.38,1
35105,2473.18,-14.36,1
35104,2157.4,-14.35,1
35103,2154.98,-14.31,1
35102,2299.32,-14.24,1
35109,2131.65,-14.39,1
35118,2022.67,-14.69,1
35081,2527.61,-14.04,1
35079,2527.3,-14.02,1
35058,2526.99,-13.63,1
35057,2527.67,-13.61,1
35056,2528.18,-13.52,1
35055,2525.73,-13.52,1
35054,2527.38,-13.6,1
35053,2528.52,-13.59,1
35052,2526.82,-13.51,1
35051,2526.65,-13.51,1
35050,2527.95,-13.5,1
35049,2528.92,-13.42,1
35048,2527.95,-13.43,1
35047,2529.49,-13.43,1
35046,2526.02,-13.41,1
35045,2526.59,-13.41,1
35044,2527.61,-13.41,1
35059,2527.16,-13.64,1
35060,2526.25,-13.68,1
35061,2525.85,-13.71,1
35062,2524.82,-13.7,1
35078,2529.32,-14.01,1
35077,2529.01,-14.01,1
35076,2519.65,-14.0,1
35075,2528.86,-13.94,1
35074,2528.69,-13.89,1
35073,2522.89,-13.91,1
35072,2526.59,-13.86,1
35080,2525.68,-14.07,1
35071,2526.36,-13.82,1
35069,2526.3,-13.81,1
35068,2526.47,-13.82,1
35067,2526.47,-13.81,1
35066,2527.24,-13.8,1
35065,2524.94,-13.76,1
35064,2527.56,-13.72,1
35063,2525.79,-13.71,1
35070,2524.94,-13.81,1
35119,2336.76,-14.66,1
35120,2220.48,-14.68,1
35121,2066.07,-14.62,1
35517,917.96,-9.51,1
35516,989.45,-9.52,1
35515,931.79,-9.64,1
35514,1681.94,-10.0,1
35513,2133.89,-10.11,1
35512,1995.51,-10.06,1
35511,1889.81,-10.02,1
35510,2071.33,-9.99,1
35509,1995.7,-9.92,1
35508,1687.28,-10.02,1
35507,2360.28,-10.04,1
35165,-5.66,-13.98,1
35164,-4.45,-14.12,1
35163,-11.67,-14.07,1
35162,1124.77,-14.24,1
35518,1767.58,-9.76,1
35519,1838.26,-9.9,1
35520,1666.39,-10.08,1
35521,1953.27,-10.03,1
35537,1182.03,-9.98,1
35536,1321.63,-10.02,1
35535,1255.16,-10.11,1
35534,1648.8,-10.14,1
35533,1881.91,-10.19,1
35532,2450.67,-10.13,1
35531,2238.74,-10.07,1
35161,1625.47,-14.26,1
35530,1646.41,-9.92,1
35528,1619.38,-9.94,1
35527,1954.13,-9.92,1
35526,1296.02,-9.54,1
35525,825.03,-9.69,1
35524,1145.83,-9.88,1
35523,1562.41,-10.04,1
35522,2089.01,-10.11,1
35529,1985.94,-9.98,1
35160,1347.92,-14.14,1
35159,1172.98,-14.04,1
35158,1143.78,-14.13,1
35137,1832.97,-14.7,1
35136,2159.63,-14.62,1
35135,1950.14,-14.69,1
35134,1962.32,-14.67,1
35133,2120.25,-14.72,1
35132,1678.45,-14.6,1
35131,1996.58,-14.61,1
35138,2110.18,-14.64,1
35130,2118.2,-14.71,1
35128,2167.6,-14.78,1
35127,2255.92,-14.81,1
35126,1939.39,-14.69,1
35125,2149.79,-14.79,1
35124,2403.89,-14.79,1
35123,2376.46,-14.76,1
35122,2186.78,-14.7,1
35129,2188.09,-14.78,1
35539,1205.81,-10.04,1
35139,1871.15,-14.7,1
35141,1869.62,-14.56,1
35157,1253.51,-14.08,1
35156,1733.49,-14.16,1
35155,1203.54,-14.1,1
35154,1300.8,-14.14,1
35153,1098.77,-14.0,1
35152,987.43,-14.1,1
35151,1052.5,-14.06,1
35140,1983.55,-14.66,1
35150,1208.49,-14.25,1
35148,1828.98,-14.54,1
35147,2409.64,-14.4,1
35146,1748.91,-14.46,1
35145,1620.4,-14.58,1
35144,2009.87,-14.65,1
35143,1974.84,-14.71,1
35142,2074.21,-14.7,1
35149,1201.55,-14.29,1
34603,2529.32,-13.21,1
34602,2528.75,-13.26,1
34601,2530.29,-13.24,1
34177,1963.97,-9.92,1
34176,1656.64,-9.79,1
34175,1403.87,-9.77,1
34174,1489.08,-9.88,1
34173,1655.85,-9.91,1
34172,2035.57,-10.0,1
34171,1841.13,-9.99,1
34170,1925.52,-9.98,1
34169,1918.42,-9.91,1
34168,2038.95,-9.88,1
34167,1716.77,-9.73,1
34166,1442.82,-9.67,1
34165,1287.38,-9.53,1
34164,1118.71,-9.47,1
34163,1010.66,-9.4,1
34178,1622.19,-9.92,1
34179,1831.37,-9.92,1
34180,1778.89,-10.01,1
34181,1778.84,-9.96,1
34197,830.83,-10.01,1
34196,926.76,-10.05,1
34195,1376.77,-10.11,1
34194,1580.0,-10.11,1
34193,1516.89,-10.14,1
34192,1679.54,-10.12,1
34191,1630.14,-10.1,1
34162,1338.74,-9.42,1
34190,1465.61,-10.11,1
34188,2018.04,-10.11,1
34187,2025.95,-10.11,1
34186,2112.96,-10.11,1
34185,2067.78,-10.09,1
34184,2142.84,-10.11,1
34183,2257.23,-10.04,1
34182,1936.14,-10.0,1
34189,1906.38,-10.12,1
34198,710.13,-9.96,1
34161,1328.29,-9.44,1
34159,1685.68,-9.56,1
34136,1806.45,-9.3,1
34135,1600.17,-9.32,1
34134,1871.76,-9.36,1
34133,1797.57,-9.38,1
34132,1909.93,-9.41,1
34131,1884.24,-9.41,1
34130,1607.37,-9.35,1
34129,2082.67,-9.27,1
34128,1526.73,-9.18,1
34127,1765.87,-9.12,1
34126,1689.72,-9.04,1
34125,1851.29,-9.01,1
34124,1895.68,-9.01,1
34123,1792.79,-8.97,1
34122,1549.38,-8.87,1
34137,1637.06,-9.3,1
34138,1017.23,-9.16,1
34139,1235.24,-9.12,1
34140,1476.32,-9.15,1
34158,1870.07,-9.6,1
34157,1815.15,-9.57,1
34156,1419.98,-9.5,1
34155,871.15,-9.48,1
34154,1086.42,-9.59,1
34153,1200.38,-9.71,1
34152,1462.45,-9.72,1
34160,978.07,-9.43,1
34151,1709.09,-9.71,1
34148,1193.62,-9.36,1
34147,839.64,-9.33,1
34145,1127.96,-9.29,1
34144,1069.23,-9.23,1
34143,1030.64,-9.17,1
34142,1024.52,-9.05,1
34141,1035.61,-9.05,1
34150,1932.25,-9.64,1
34208,1371.42,-10.59,1
34209,1309.33,-10.61,1
34210,1479.84,-10.61,1
34265,1171.78,-11.51,1
34264,1227.1,-11.47,1
34263,1164.26,-11.41,1
34262,1474.72,-11.33,1
34261,1128.76,-11.21,1
34260,1328.06,-11.18,1
34259,1488.94,-11.16,1
34258,1415.24,-11.11,1
34257,1590.41,-11.08,1
34256,1020.0,-11.03,1
34255,1358.22,-11.11,1
34254,1757.79,-11.1,1
34253,1452.63,-10.95,1
34252,1136.9,-10.97,1
34251,1426.63,-11.05,1
34266,1400.79,-11.56,1
34267,1571.64,-11.62,1
34268,1643.23,-11.66,1
34269,1899.15,-11.78,1
34285,1758.03,-11.62,1
34284,1988.23,-11.61,1
34283,1817.29,-11.61,1
34282,2006.8,-11.62,1
34281,2006.94,-11.54,1
34280,1742.38,-11.51,1
34279,1591.42,-11.55,1
34250,1810.17,-11.12,1
34278,1840.83,-11.56,1
34276,1844.02,-11.6,1
34275,1872.0,-11.61,1
34274,2183.45,-11.61,1
34273,1774.32,-11.62,1
34272,2010.28,-11.71,1
34271,1973.22,-11.71,1
34270,2159.93,-11.78,1
34277,1776.52,-11.59,1
34249,1928.75,-11.1,1
34248,1932.62,-11.1,1
34247,1837.75,-11.11,1
34226,1456.45,-10.54,1
34225,1320.83,-10.56,1
34224,1824.83,-10.6,1
34223,1185.5,-10.51,1
34222,1307.74,-10.57,1
34221,1634.24,-10.56,1
34220,1359.87,-10.51,1
34227,1904.56,-10.67,1
34219,1457.76,-10.51,1
34217,1855.73,-10.6,1
34216,1782.03,-10.61,1
34215,1837.63,-10.61,1
34214,1266.08,-10.64,1
34213,1301.99,-10.75,1
34212,1693.08,-10.71,1
34211,1606.92,-10.68,1
34218,1472.55,-10.54,1
34121,1197.05,-8.79,1
34228,1938.53,-10.66,1
34230,1658.65,-10.68,1
34246,1843.49,-11.12,1
34245,2225.76,-11.12,1
34244,2060.72,-11.16,1
34243,2287.91,-11.21,1
34242,2341.06,-11.22,1
34241,2298.95,-11.24,1
34240,2383.12,-11.12,1
34229,2028.74,-10.71,1
34239,2161.34,-11.02,1
34237,2187.86,-10.92,1
34236,2009.22,-10.87,1
34235,1680.5,-10.77,1
34234,1643.57,-10.73,1
34233,1433.29,-10.65,1
34232,1287.14,-10.65,1
34231,1364.08,-10.62,1
34238,1948.21,-11.01,1
34286,2057.02,-11.61,1
34120,1046.52,-8.78,1
34118,1196.71,-8.86,1
34008,738.54,-8.1,1
34007,1130.38,-8.19,1
34006,771.57,-8.16,1
34005,1068.51,-8.51,1
34004,1698.31,-8.87,1
34003,1857.0,-8.98,1
33996,950.34,-8.7,1
33995,815.42,-8.65,1
33994,887.57,-8.8,1
33993,1319.58,-8.98,1
33992,1111.91,-8.84,1
33991,1102.01,-8.8,1
33990,1107.02,-8.66,1
33989,947.84,-8.57,1
33988,1457.3,-8.82,1
34015,2201.79,-8.4,1
34016,1300.61,-8.33,1
34017,710.88,-7.99,1
34018,1189.53,-7.87,1
34036,2078.65,-8.22,1
34035,1641.39,-7.98,1
34034,767.96,-7.95,1
34033,1059.45,-8.1,1
34032,1366.77,-8.01,1
34031,1798.01,-8.09,1
34030,1596.55,-8.03,1
33987,1819.65,-8.9,1
34029,1535.87,-8.04,1
34027,1677.97,-7.99,1
34026,934.11,-7.97,1
34025,1231.25,-8.18,1
34024,1496.46,-8.07,1
34023,968.19,-7.95,1
34020,993.44,-7.99,1
34019,1102.99,-7.96,1
34028,1833.65,-8.04,1
34037,2123.63,-8.29,1
33986,1546.31,-8.81,1
33964,737.9,-8.83,1
33725,1481.88,-11.45,1
33724,1408.83,-11.52,1
33723,1322.61,-11.61,1
33722,1332.67,-11.62,1
33721,1312.74,-11.55,1
33720,1349.57,-11.51,1
33719,1302.79,-11.45,1
33718,1338.47,-11.44,1
33717,1350.31,-11.48,1
33716,1248.95,-11.51,1
33715,1343.65,-11.44,1
33714,1368.41,-11.41,1
33713,1429.36,-11.41,1
33712,1233.81,-11.41,1
33711,1121.76,-11.4,1
33726,1401.94,-11.35,1
33727,1631.21,-11.31,1
33728,1700.87,-11.23,1
33729,1519.83,-11.26,1
33963,879.55,-8.96,1
33746,1181.1,-11.4,1
33745,899.04,-11.38,1
33744,1030.08,-11.41,1
33741,1072.47,-11.44,1
33740,930.13,-11.41,1
33739,1154.64,-11.41,1
33965,946.47,-8.91,1
33738,964.7,-11.41,1
33736,1132.66,-11.37,1
33735,1203.59,-11.2,1
33734,1062.87,-11.24,1
33733,1244.77,-11.22,1
33732,1142.91,-11.2,1
33731,1366.44,-11.21,1
33730,1518.52,-11.26,1
33737,1098.51,-11.41,1
34038,1854.48,-8.23,1
34039,2088.4,-8.29,1
34040,1400.6,-8.2,1
34095,1593.32,-8.86,1
34094,1145.77,-8.78,1
34093,1444.78,-8.76,1
34092,1165.29,-8.68,1
34091,1475.51,-8.66,1
34090,1329.42,-8.56,1
34089,1357.42,-8.55,1
34088,1563.72,-8.51,1
34087,1518.2,-8.61,1
34086,1809.86,-8.62,1
34085,1907.18,-8.47,1
34084,1466.12,-8.24,1
34083,1209.97,-8.28,1
34082,1396.69,-8.23,1
34081,1167.51,-8.18,1
34096,1446.82,-9.01,1
34097,1058.25,-8.72,1
34098,875.74,-8.66,1
34099,662.21,-8.56,1
34117,912.44,-8.88,1
34116,964.86,-9.02,1
34115,1250.38,-9.04,1
34114,1559.34,-9.11,1
34113,1872.29,-9.1,1
34112,1707.88,-9.01,1
34111,1609.48,-8.98,1
34080,1153.17,-8.31,1
34110,1488.66,-8.89,1
34108,1155.51,-8.6,1
34107,964.91,-8.59,1
34106,1308.65,-8.69,1
34105,947.44,-8.57,1
34104,1432.83,-8.81,1
34103,2146.77,-8.93,1
34100,1285.09,-8.54,1
34109,1503.34,-8.8,1
34079,1372.28,-8.34,1
34078,1204.28,-8.4,1
34077,1059.33,-8.6,1
34056,1908.6,-8.29,1
34055,1585.52,-8.38,1
34054,2089.69,-8.5,1
34053,2100.16,-8.45,1
34052,1929.31,-8.28,1
34051,1440.0,-7.92,1
34050,1096.43,-7.97,1
34057,1962.84,-8.41,1
34049,1550.06,-7.94,1
34047,1344.68,-8.02,1
34046,1702.53,-8.15,1
34045,1651.76,-8.15,1
34044,2044.67,-8.2,1
34043,1815.27,-8.04,1
34042,1512.31,-7.92,1
34041,1126.71,-7.94,1
34048,1413.2,-7.87,1
34119,1339.44,-8.89,1
34058,1951.62,-8.38,1
34060,1553.54,-8.14,1
34076,1377.51,-8.57,1
34075,1502.6,-8.46,1
34074,1234.73,-8.34,1
34073,1158.69,-8.07,1
34072,1131.94,-8.3,1
34071,1628.49,-8.43,1
34070,1742.99,-8.39,1
34059,1482.8,-8.28,1
34069,1650.11,-8.25,1
34067,1496.0,-8.23,1
34066,1171.95,-7.88,1
34065,1127.73,-8.1,1
34064,1893.01,-8.31,1
34063,2136.58,-8.26,1
34062,1593.2,-8.2,1
34061,1522.63,-8.19,1
34068,1392.82,-8.28,1
34287,1747.22,-11.61,1
34288,1676.29,-11.61,1
34289,1321.17,-11.61,1
34501,2155.19,-13.7,1
34500,2209.43,-13.63,1
34499,1967.39,-13.69,1
34498,2005.23,-13.69,1
34497,2190.76,-13.74,1
34496,1743.1,-13.73,1
34495,2106.76,-13.7,1
34494,2070.85,-13.71,1
34493,1971.77,-13.68,1
34492,1817.49,-13.7,1
34491,2086.03,-13.66,1
34490,2013.71,-13.61,1
34489,2071.76,-13.61,1
34488,2116.44,-13.61,1
34487,1993.11,-13.61,1
34502,2332.47,-13.71,1
34503,2439.23,-13.71,1
34504,2196.22,-13.71,1
34505,2165.04,-13.77,1
34521,2489.03,-13.76,1
34520,2441.45,-13.8,1
34519,2362.17,-13.76,1
34518,2370.82,-13.8,1
34517,2471.5,-13.74,1
34516,2501.72,-13.74,1
34515,2465.07,-13.76,1
34486,1745.67,-13.54,1
34514,2278.57,-13.81,1
34512,2445.89,-13.81,1
34511,2479.18,-13.77,1
34510,2282.5,-13.79,1
34509,2430.92,-13.76,1
34508,2312.26,-13.79,1
34507,2335.54,-13.81,1
34506,2308.57,-13.84,1
34513,2396.32,-13.78,1
34522,2274.48,-13.78,1
34485,2089.4,-13.54,1
34483,2113.14,-13.51,1
34462,1878.32,-13.4,1
34461,1657.8,-13.37,1
34460,1778.9,-13.29,1
34459,1671.51,-13.4,1
34458,1572.54,-13.32,1
34457,1659.5,-13.31,1
34456,1801.27,-13.3,1
34455,2046.61,-13.31,1
34454,2117.92,-13.31,1
34453,2007.85,-13.31,1
34452,2081.61,-13.31,1
34451,2077.34,-13.31,1
34450,2103.06,-13.31,1
34449,2139.26,-13.31,1
34448,2124.29,-13.31,1
34463,1721.82,-13.39,1
34464,1889.31,-13.35,1
34465,1855.96,-13.4,1
34466,1671.17,-13.43,1
34482,2080.18,-13.51,1
34481,1936.54,-13.58,1
34480,1800.53,-13.57,1
34479,1925.05,-13.56,1
34478,1810.14,-13.6,1
34477,1618.93,-13.57,1
34476,1777.19,-13.56,1
34484,2140.51,-13.53,1
34475,2167.14,-13.54,1
34473,2031.24,-13.52,1
34472,1889.93,-13.54,1
34471,1969.32,-13.43,1
34470,2233.56,-13.46,1
34469,1978.71,-13.52,1
34468,2019.4,-13.64,1
34467,1698.54,-13.59,1
34474,1915.94,-13.58,1
34523,2109.78,-13.8,1
34524,2148.08,-13.82,1
34525,2346.75,-13.88,1
34580,2532.24,-13.51,1
34579,2527.91,-13.51,1
34578,2531.39,-13.51,1
34577,2531.28,-13.51,1
34576,2531.08,-13.51,1
34575,2528.38,-13.51,1
34574,2529.31,-13.56,1
34573,2529.64,-13.56,1
34572,2528.88,-13.54,1
34571,2529.8,-13.61,1
34570,2529.45,-13.59,1
34569,2529.38,-13.69,1
34568,2522.9,-13.69,1
34567,2524.4,-13.66,1
34566,2526.18,-13.61,1
34581,2529.74,-13.51,1
34582,2532.61,-13.51,1
34583,2530.0,-13.52,1
34584,2532.36,-13.51,1
34600,2530.12,-13.26,1
34599,2529.83,-13.24,1
34598,2528.69,-13.27,1
34597,2529.49,-13.31,1
34596,2530.29,-13.31,1
34595,2529.83,-13.29,1
34594,2529.38,-13.33,1
34565,2525.75,-13.61,1
34593,2529.09,-13.31,1
34591,2530.0,-13.36,1
34590,2532.39,-13.44,1
34589,2529.26,-13.51,1
34588,2529.66,-13.53,1
34587,2531.14,-13.55,1
34586,2531.65,-13.53,1
34585,2529.38,-13.51,1
34592,2530.74,-13.32,1
34564,2526.67,-13.61,1
34563,2526.03,-13.61,1
34562,2527.67,-13.65,1
34541,2486.04,-13.87,1
34540,2421.88,-13.95,1
34539,2383.58,-13.98,1
34538,2360.92,-13.91,1
34537,2179.15,-14.0,1
34536,2222.74,-13.89,1
34535,2414.74,-13.88,1
34542,2348.95,-13.85,1
34534,2338.78,-13.87,1
34532,2349.31,-13.84,1
34531,2470.17,-13.9,1
34530,2401.1,-13.84,1
34529,2377.26,-13.84,1
34528,2196.0,-13.8,1
34527,2487.15,-13.82,1
34526,2372.02,-13.82,1
34533,2387.78,-13.84,1
34447,2050.48,-13.31,1
34543,2354.57,-13.95,1
34545,2481.77,-13.83,1
34561,2524.95,-13.65,1
34560,2525.96,-13.69,1
34559,2526.29,-13.7,1
34558,2524.88,-13.72,1
34557,2525.25,-13.81,1
34556,2528.17,-13.73,1
34555,2517.57,-13.75,1
34544,2522.22,-13.89,1
34554,2432.63,-13.78,1
34552,2426.01,-13.73,1
34551,2517.35,-13.75,1
34550,2524.25,-13.71,1
34549,2525.57,-13.8,1
34548,2513.51,-13.82,1
34547,2525.17,-13.83,1
34546,2527.24,-13.82,1
34553,2477.3,-13.81,1
34446,1944.87,-13.31,1
34445,1966.7,-13.31,1
34444,1895.36,-13.38,1
34344,1842.75,-12.21,1
34343,2071.53,-12.22,1
34342,2041.26,-12.21,1
34341,2040.06,-12.21,1
34340,1834.05,-12.15,1
34339,1927.84,-12.13,1
34338,1988.33,-12.12,1
34337,2081.44,-12.11,1
34336,1828.07,-12.11,1
34335,1886.46,-12.11,1
34334,1820.79,-12.11,1
34333,1802.23,-12.11,1
34332,2030.73,-12.11,1
34331,1944.05,-12.1,1
34330,1871.44,-12.06,1
34345,1732.18,-12.22,1
34346,1838.66,-12.21,1
34347,1909.62,-12.26,1
34348,1835.81,-12.28,1
34364,2020.2,-12.39,1
34363,1777.25,-12.31,1
34362,1864.27,-12.36,1
34361,2223.94,-12.31,1
34360,2242.15,-12.31,1
34359,2158.95,-12.31,1
34358,2201.86,-12.3,1
34329,2048.94,-12.05,1
34357,2031.87,-12.31,1
34355,1724.61,-12.31,1
34354,1895.34,-12.25,1
34353,1681.3,-12.28,1
34352,2052.41,-12.3,1
34351,2057.19,-12.25,1
34350,2148.08,-12.24,1
34349,1770.42,-12.25,1
34356,1877.47,-12.3,1
34328,2045.75,-12.09,1
34327,2240.56,-12.02,1
34326,2021.11,-12.09,1
34305,1928.1,-12.01,1
34304,2001.46,-12.01,1
34303,1632.32,-12.1,1
34302,1371.23,-12.11,1
34301,1409.1,-12.14,1
34300,1680.06,-12.11,1
34299,1446.73,-12.03,1
34306,1938.06,-12.01,1
34298,1243.77,-11.98,1
34296,1700.19,-11.84,1
34295,1729.65,-11.78,1
34294,1770.41,-11.67,1
34293,1392.03,-11.69,1
34292,1258.86,-11.61,1
34291,1424.75,-11.62,1
34290,1331.13,-11.61,1
34297,1459.32,-11.94,1
34365,1981.73,-12.42,1
34307,1787.19,-11.97,1
34309,1773.53,-12.01,1
34325,1963.23,-12.02,1
34324,2056.62,-12.01,1
34323,2276.94,-12.01,1
34322,2295.82,-12.01,1
34321,2281.3,-12.0,1
34320,2280.39,-12.01,1
34319,2203.39,-12.01,1
34308,1803.04,-11.96,1
34318,2356.09,-12.01,1
34316,2334.86,-11.92,1
34315,2276.35,-11.91,1
34314,2146.26,-11.91,1
34313,2066.98,-11.96,1
34312,2061.52,-11.91,1
34311,2039.68,-11.95,1
34310,1957.55,-12.0,1
34317,2238.05,-12.0,1
35799,1126.37,-13.16,1
34366,2031.7,-12.41,1
34368,2138.63,-12.47,1
34423,1971.8,-13.11,1
34422,1917.09,-13.1,1
34421,1954.16,-13.11,1
34420,1974.64,-13.09,1
34419,1958.67,-13.09,1
34418,2162.8,-13.08,1
34417,1842.19,-13.06,1
34416,1939.37,-13.11,1
34415,1883.02,-13.13,1
34414,1817.64,-13.21,1
34413,1850.44,-13.21,1
34412,1823.8,-13.21,1
34411,1790.75,-13.11,1
34410,1742.44,-13.03,1
34409,1780.0,-13.0,1
34424,2039.88,-13.11,1
34425,1859.26,-13.11,1
34426,1859.76,-13.11,1
34427,1954.23,-13.13,1
34443,1805.84,-13.45,1
34442,1851.15,-13.52,1
34441,1772.86,-13.51,1
34440,1755.24,-13.49,1
34439,1761.7,-13.4,1
34438,1789.54,-13.33,1
34437,1777.31,-13.26,1
34408,1705.47,-12.91,1
34436,1717.84,-13.21,1
34434,1613.55,-13.2,1
34433,1674.51,-13.12,1
34432,1865.95,-13.11,1
34431,1943.91,-13.09,1
34430,1850.94,-13.11,1
34429,1823.48,-13.1,1
34428,1809.96,-13.11,1
34435,1582.53,-13.21,1
34407,1753.71,-12.85,1
34406,1827.98,-12.81,1
34405,1667.0,-12.82,1
34384,1734.51,-12.61,1
34383,1838.88,-12.56,1
34382,1987.31,-12.57,1
34381,2227.58,-12.6,1
34380,2111.37,-12.61,1
34379,2120.13,-12.59,1
34378,2219.5,-12.51,1
34385,2059.41,-12.61,1
34377,2049.62,-12.55,1
34375,2476.79,-12.51,1
34374,2297.47,-12.51,1
34373,2242.55,-12.52,1
34372,2331.33,-12.48,1
34371,2307.3,-12.48,1
34370,2244.94,-12.44,1
34369,1802.58,-12.42,1
34376,2432.12,-12.57,1
34367,2268.04,-12.44,1
34386,2038.81,-12.6,1
34388,2048.77,-12.61,1
34404,1746.64,-12.81,1
34403,1799.56,-12.81,1
34402,1932.25,-12.81,1
34401,2004.89,-12.81,1
34400,1862.39,-12.77,1
34399,1924.93,-12.74,1
34398,2002.16,-12.78,1
34387,1956.23,-12.61,1
34397,2044.26,-12.72,1
34395,1736.9,-12.67,1
34394,1800.36,-12.67,1
34393,1719.77,-12.66,1
34392,1901.2,-12.66,1
34391,1940.75,-12.71,1
34390,1605.15,-12.68,1
34389,1931.53,-12.64,1
34396,1874.57,-12.71,1
38601,830.38,-9.21,1
35800,1100.3,-13.14,1
35802,1120.16,-13.22,1
37580,1754.49,-8.92,1
37579,1703.84,-8.81,1
37578,1672.19,-8.85,1
37577,1560.08,-8.96,1
37576,1588.42,-9.31,1
37575,1767.23,-9.36,1
37574,1560.42,-9.36,1
37573,1652.1,-9.37,1
37572,1612.44,-9.32,1
37571,1702.58,-9.25,1
37570,1761.71,-9.3,1
37569,1775.43,-9.06,1
37568,1687.67,-9.14,1
37567,1674.93,-9.36,1
37566,1748.23,-9.4,1
37581,1750.22,-9.23,1
37582,1677.66,-8.99,1
37583,1746.92,-8.48,1
37584,1869.08,-7.49,1
37600,1831.64,-8.3,1
37599,1772.07,-8.34,1
37598,1785.1,-8.4,1
37597,1854.32,-8.2,1
37596,1830.86,-7.85,1
37595,1848.5,-8.56,1
37594,1657.97,-8.24,1
37565,1736.1,-9.22,1
37593,1738.84,-7.76,1
37591,1635.54,-7.62,1
37590,1739.23,-7.9,1
37589,1627.35,-8.17,1
37588,1621.49,-8.5,1
37587,1620.12,-8.13,1
37586,1684.66,-8.02,1
41757,1277.75,-21.46,1
37592,1634.18,-7.46,1
37601,1853.28,-7.92,1
37564,1697.92,-9.24,1
37562,1755.34,-9.3,1
37541,1689.32,-8.96,1
37540,1632.47,-8.98,1
37539,1623.54,-9.07,1
37538,1582.11,-9.14,1
37537,1595.42,-9.17,1
37536,1591.1,-9.21,1
37535,1506.81,-9.11,1
37534,1566.74,-9.05,1
37533,1532.82,-9.01,1
37532,1522.52,-9.07,1
37531,1604.13,-9.06,1
37530,1590.24,-9.09,1
37529,1544.09,-9.23,1
37528,1465.89,-9.21,1
37527,1508.01,-9.14,1
37542,1642.43,-9.1,1
37543,1690.02,-9.22,1
37544,1750.3,-9.13,1
37545,1734.17,-9.08,1
37561,1767.69,-9.35,1
37560,1785.05,-9.34,1
37559,1820.33,-9.4,1
37558,1701.96,-9.31,1
37557,1663.77,-9.45,1
37556,1711.18,-9.56,1
37555,1679.54,-9.67,1
37563,1731.78,-9.29,1
37554,1774.06,-9.72,1
37552,1839.45,-9.66,1
37551,1788.06,-9.61,1
37550,1837.58,-9.5,1
37549,1807.7,-9.56,1
37548,1769.8,-9.47,1
37547,1771.73,-9.41,1
37546,1738.67,-9.22,1
37553,1833.36,-9.78,1
37602,1810.3,-8.09,1
37603,1853.97,-8.26,1
37604,1747.49,-8.2,1
37659,2290.18,-6.41,1
37658,2261.39,-6.44,1
37657,2236.91,-6.41,1
37656,2241.87,-6.46,1
37655,2261.5,-6.47,1
37654,2267.02,-6.44,1
37653,2174.26,-6.52,1
37652,1985.09,-6.61,1
37651,1957.49,-6.66,1
37650,1972.4,-6.68,1
37649,1950.54,-6.65,1
37648,1982.53,-6.61,1
37647,2051.84,-6.61,1
37646,2076.09,-6.6,1
37645,2071.65,-6.6,1
37660,2184.96,-6.5,1
37661,2032.89,-6.48,1
37662,2108.41,-6.52,1
37663,2238.34,-6.51,1
37679,2308.39,-6.41,1
37678,2225.08,-6.46,1
37677,2187.06,-6.47,1
37676,2213.52,-6.41,1
37675,2285.63,-6.45,1
37674,2325.81,-6.4,1
37673,2395.69,-6.45,1
37644,2154.93,-6.64,1
37672,2260.13,-6.42,1
37670,2426.54,-6.41,1
37669,2450.16,-6.43,1
37668,2405.14,-6.4,1
37667,2363.77,-6.41,1
37666,2271.12,-6.49,1
37665,2279.54,-6.38,1
37664,2365.87,-6.35,1
37671,2210.17,-6.42,1
37643,2138.97,-6.69,1
37642,1994.99,-6.67,1
37641,2174.2,-6.7,1
37620,2032.41,-7.89,1
37619,2010.64,-7.69,1
37618,2008.22,-7.6,1
37617,2044.15,-8.13,1
37616,2006.94,-7.88,1
37615,2056.24,-7.72,1
37614,2024.37,-7.92,1
37621,2138.05,-8.07,1
37613,1998.19,-8.13,1
37611,1963.4,-8.26,1
37610,1830.16,-8.13,1
37609,1818.02,-8.0,1
37608,1883.75,-8.26,1
37607,1851.31,-8.12,1
37606,1820.84,-8.12,1
37605,1731.87,-8.19,1
37612,1921.15,-8.24,1
37526,1425.49,-9.12,1
37622,2160.46,-8.01,1
37624,2041.58,-7.53,1
37640,2153.51,-6.63,1
37639,2140.84,-6.68,1
37638,2080.66,-6.8,1
37637,2001.16,-6.81,1
37636,2086.99,-6.85,1
37635,2039.18,-6.92,1
37634,2033.08,-6.96,1
37623,2081.56,-7.63,1
