label_idx,OT_true,exog_temp,emb_cluster,should_close_true,should_close_pred
35934,660.27,-13.61,0,1,1
35933,651.28,-13.61,0,1,1
35946,725.66,-13.71,0,1,1
36026,922.73,-13.91,0,1,1
36027,919.03,-13.97,0,1,1
36028,918.96,-14.0,0,1,1
36121,719.0,-12.96,0,1,1
36120,735.45,-12.91,0,1,1
36119,745.92,-12.85,0,1,1
36118,783.2,-12.91,0,1,1
36117,815.07,-12.91,0,1,1
36116,831.91,-12.91,0,1,1
36115,854.0,-12.91,0,1,1
36114,870.78,-12.92,0,1,1
36113,897.25,-13.01,0,1,1
36112,917.79,-13.02,0,1,1
36111,926.56,-13.1,0,1,1
36110,947.1,-13.19,0,1,1
36109,974.7,-13.28,0,1,1
40559,-5.47,-19.51,0,1,1
40457,-5.64,-18.01,0,1,1
40459,-5.43,-18.09,0,1,1
40460,-5.72,-18.11,0,1,1
40461,-5.64,-18.12,0,1,1
40462,-5.29,-18.16,0,1,1
40463,-5.36,-18.21,0,1,1
40543,-4.59,-19.21,0,1,1
40465,-5.54,-18.2,0,1,1
40466,-5.54,-18.19,0,1,1
40467,-5.47,-18.25,0,1,1
40468,-5.14,-18.22,0,1,1
40469,-5.76,-18.24,0,1,1
40470,-5.88,-18.3,0,1,1
40471,-5.41,-18.35,0,1,1
40458,-5.57,-18.0,0,1,1
40472,-4.84,-18.35,0,1,1
40560,-6.54,-19.54,0,1,1
40562,-5.43,-19.42,0,1,1
40587,-4.92,-19.88,0,1,1
40586,-5.0,-19.86,0,1,1
40585,-4.64,-19.88,0,1,1
40584,-5.57,-19.85,0,1,1
40583,-3.92,-19.78,0,1,1
40582,-5.21,-19.71,0,1,1
40581,-3.78,-19.71,0,1,1
40580,-4.84,-19.71,0,1,1
40579,-17.0,-19.75,0,1,1
40578,366.22,-19.87,0,1,1
40577,390.05,-19.79,0,1,1
40576,389.05,-19.8,0,1,1
40575,410.74,-19.79,0,1,1
40561,-5.94,-19.56,0,1,1
40574,412.45,-19.79,0,1,1
40572,450.01,-19.73,0,1,1
40571,469.12,-19.71,0,1,1
40570,471.16,-19.62,0,1,1
40569,436.34,-19.62,0,1,1
40568,421.89,-19.62,0,1,1
40567,230.06,-19.56,0,1,1
40566,-13.55,-19.52,0,1,1
40565,-6.06,-19.4,0,1,1
35634,1273.72,-11.18,0,0,1
35635,1286.46,-11.21,0,0,1
35636,1550.45,-11.31,0,0,1
40564,-5.31,-19.42,0,1,1
40563,-5.32,-19.46,0,1,1
40573,444.08,-19.71,0,1,1
40473,-5.76,-18.35,0,1,1
40474,-5.39,-18.41,0,1,1
40475,-5.2,-18.4,0,1,1
36056,865.26,-13.81,0,1,1
36055,882.19,-13.81,0,1,1
36054,880.0,-13.81,0,1,1
36053,871.01,-13.81,0,1,1
36052,873.53,-13.77,0,1,1
36051,871.24,-13.74,0,1,1
36050,881.5,-13.71,0,1,1
36049,894.57,-13.67,0,1,1
36048,901.89,-13.62,0,1,1
36047,941.58,-13.52,0,1,1
36046,982.92,-13.46,0,1,1
36045,1022.15,-13.46,0,0,1
36044,1039.25,-13.51,0,0,1
36057,841.02,-13.82,0,1,1
36043,1037.83,-13.51,0,0,1
36041,1045.23,-13.62,0,0,1
36040,1019.97,-13.71,0,0,1
36039,986.04,-13.74,0,1,1
36038,964.84,-13.81,0,1,1
36037,939.02,-13.92,0,1,1
36036,899.82,-14.08,0,1,1
36035,876.7,-14.06,0,1,1
36034,872.08,-14.01,0,1,1
36033,875.35,-14.01,0,1,1
36032,886.8,-14.01,0,1,1
36031,907.51,-14.01,0,1,1
36030,926.78,-14.01,0,1,1
36029,928.28,-13.98,0,1,1
36042,1048.94,-13.58,0,0,1
36058,812.45,-13.85,0,1,1
36059,793.96,-13.88,0,1,1
36060,787.87,-13.91,0,1,1
36089,1130.47,-13.01,0,0,1
36088,1129.56,-13.01,0,0,1
36087,1088.64,-13.01,0,0,1
36086,1045.5,-13.01,0,0,1
36085,1019.49,-13.09,0,0,1
36084,1009.59,-13.14,0,0,1
36083,988.65,-13.21,0,1,1
36082,968.04,-13.28,0,1,1
36081,943.63,-13.36,0,1,1
36080,925.99,-13.46,0,1,1
36079,918.47,-13.56,0,1,1
36078,887.23,-13.61,0,1,1
36077,878.24,-13.61,0,1,1
36076,866.29,-13.61,0,1,1
36075,847.45,-13.61,0,1,1
36074,850.52,-13.61,0,1,1
36073,856.78,-13.61,0,1,1
36072,827.08,-13.64,0,1,1
36071,802.89,-13.68,0,1,1
36070,795.66,-13.68,0,1,1
36069,798.91,-13.71,0,1,1
36068,792.53,-13.77,0,1,1
36067,788.89,-13.74,0,1,1
36066,784.34,-13.81,0,1,1
36065,802.15,-13.81,0,1,1
36064,805.39,-13.82,0,1,1
36063,802.43,-13.91,0,1,1
36062,800.67,-13.9,0,1,1
36061,790.54,-13.85,0,1,1
35900,603.75,-13.15,0,1,1
35899,625.51,-13.11,0,1,1
35898,636.9,-13.08,0,1,1
35897,628.0,-12.95,0,1,1
35736,712.5,-12.57,0,1,1
35735,647.58,-12.51,0,1,1
35734,662.44,-12.51,0,1,1
35733,719.69,-12.48,0,1,1
35732,826.51,-12.41,0,1,1
35731,830.61,-12.49,0,1,1
35730,896.22,-12.51,0,1,1
35729,881.31,-12.51,0,1,1
35728,806.99,-12.51,0,1,1
35727,779.44,-12.51,0,1,1
35726,771.3,-12.55,0,1,1
35725,783.2,-12.65,0,1,1
35724,779.22,-12.77,0,1,1
35737,803.23,-12.62,0,1,1
35723,705.12,-12.83,0,1,1
35721,842.22,-12.91,0,1,1
35720,801.47,-12.91,0,1,1
35719,848.82,-12.91,0,1,1
35718,870.16,-12.82,0,1,1
35717,897.02,-12.81,0,1,1
35716,823.55,-12.81,0,1,1
35715,743.08,-12.78,0,1,1
35714,918.13,-12.76,0,1,1
35713,925.91,-12.73,0,1,1
35712,1013.06,-12.73,0,0,1
35711,1065.76,-12.71,0,0,1
35710,1028.99,-12.74,0,0,1
35709,985.23,-12.71,0,1,1
35722,866.23,-12.91,0,1,1
35708,1123.41,-12.71,0,0,1
35738,794.45,-12.71,0,1,1
35740,679.39,-12.72,0,1,1
35767,743.11,-13.1,0,1,1
35766,743.53,-13.01,0,1,1
35765,740.69,-13.01,0,1,1
35764,750.29,-13.01,0,1,1
35763,698.72,-13.01,0,1,1
35762,736.99,-13.03,0,1,1
35761,712.59,-13.01,0,1,1
35760,673.82,-13.01,0,1,1
35759,750.62,-13.01,0,1,1
35758,709.15,-12.99,0,1,1
35757,714.08,-12.98,0,1,1
35756,746.73,-13.0,0,1,1
35755,706.54,-13.01,0,1,1
35739,674.63,-12.8,0,1,1
35754,727.6,-12.93,0,1,1
35753,738.34,-12.98,0,1,1
35752,682.85,-12.91,0,1,1
35751,641.88,-12.91,0,1,1
35750,759.97,-12.91,0,1,1
35749,714.15,-12.87,0,1,1
35748,688.44,-12.91,0,1,1
35747,658.1,-12.9,0,1,1
35746,752.46,-12.86,0,1,1
35745,765.73,-12.81,0,1,1
35744,722.45,-12.81,0,1,1
35743,652.52,-12.81,0,1,1
35742,703.48,-12.81,0,1,1
35741,734.21,-12.78,0,1,1
35250,-6.28,-11.78,0,1,1
35707,1043.05,-12.71,0,0,1
40508,-5.65,-18.7,0,1,1
40509,-4.57,-18.69,0,1,1
40530,-5.43,-18.98,0,1,1
40531,-5.83,-19.02,0,1,1
40532,-6.06,-19.06,0,1,1
40533,-5.94,-19.01,0,1,1
40534,-5.54,-19.04,0,1,1
40535,-5.32,-19.09,0,1,1
40536,-5.66,-19.11,0,1,1
40537,-6.06,-19.12,0,1,1
40558,-6.06,-19.51,0,1,1
40557,-5.48,-19.48,0,1,1
40556,-4.86,-19.59,0,1,1
40555,-5.83,-19.42,0,1,1
40554,-5.7,-19.4,0,1,1
40529,-4.91,-18.98,0,1,1
40553,-5.43,-19.42,0,1,1
40551,-5.83,-19.5,0,1,1
40550,-5.26,-19.51,0,1,1
40538,-5.71,-19.16,0,1,1
40539,-6.11,-19.15,0,1,1
40540,-5.14,-19.21,0,1,1
40541,-6.0,-19.26,0,1,1
40542,-5.83,-19.26,0,1,1
40549,-5.26,-19.45,0,1,1
40548,-6.62,-19.42,0,1,1
40547,-10.25,-19.38,0,1,1
40546,-5.94,-19.31,0,1,1
40545,-5.37,-19.26,0,1,1
40544,-5.84,-19.21,0,1,1
40552,-6.06,-19.45,0,1,1
40528,-4.74,-18.94,0,1,1
40527,-4.8,-18.95,0,1,1
40526,-4.91,-18.88,0,1,1
40510,-4.11,-18.71,0,1,1
40511,-4.97,-18.71,0,1,1
40512,-4.22,-18.74,0,1,1
40513,-5.31,-18.75,0,1,1
40514,-5.31,-18.74,0,1,1
40515,-5.25,-18.81,0,1,1
40516,-5.25,-18.81,0,1,1
40517,-5.14,-18.81,0,1,1
40518,-5.48,-18.81,0,1,1
40519,-3.2,-18.83,0,1,1
40520,-5.03,-18.85,0,1,1
40521,-5.43,-18.91,0,1,1
40522,-5.6,-18.89,0,1,1
40523,-4.4,-18.91,0,1,1
40524,-4.85,-18.93,0,1,1
35689,1282.25,-12.71,0,0,1
35688,1338.93,-12.65,0,0,1
35687,1288.39,-12.61,0,0,1
35686,995.02,-12.53,0,1,1
35685,726.35,-12.51,0,1,1
35684,975.1,-12.44,0,1,1
35683,1057.56,-12.38,0,0,1
35682,987.56,-12.31,0,1,1
35681,1041.34,-12.26,0,0,1
35680,1031.04,-12.2,0,0,1
35679,982.84,-12.11,0,1,1
35678,1074.07,-12.2,0,0,1
35677,1011.58,-12.13,0,0,1
40525,-5.08,-18.9,0,1,1
35768,809.41,-13.11,0,1,1
40588,-4.64,-19.95,0,1,1
35769,745.31,-13.11,0,1,1
35771,831.74,-13.11,0,1,1
35864,797.71,-13.31,0,1,1
35863,804.65,-13.31,0,1,1
35862,824.74,-13.31,0,1,1
35861,831.28,-13.31,0,1,1
35860,851.04,-13.31,0,1,1
35859,877.78,-13.31,0,1,1
35858,897.47,-13.26,0,1,1
35857,905.78,-13.24,0,1,1
35856,920.13,-13.21,0,1,1
35855,934.64,-13.21,0,1,1
35854,929.8,-13.2,0,1,1
35853,933.5,-13.11,0,1,1
35852,952.28,-13.05,0,1,1
35865,791.28,-13.31,0,1,1
35851,967.19,-13.01,0,1,1
35849,980.73,-12.92,0,1,1
35848,993.43,-13.0,0,1,1
35847,1007.43,-12.91,0,0,1
35846,999.91,-12.99,0,1,1
35845,1018.58,-13.01,0,0,1
35844,1024.21,-13.01,0,0,1
35843,1048.12,-13.04,0,0,1
35842,1028.2,-13.11,0,0,1
35841,1011.12,-13.2,0,0,1
35840,987.73,-13.3,0,1,1
35839,993.88,-13.34,0,1,1
35838,985.34,-13.34,0,1,1
35837,1024.95,-13.31,0,0,1
35850,985.63,-12.98,0,1,1
35836,1058.59,-13.31,0,0,1
35866,784.34,-13.31,0,1,1
35868,779.78,-13.31,0,1,1
35896,611.0,-12.91,0,1,1
35895,627.01,-12.91,0,1,1
35894,655.32,-12.91,0,1,1
35893,672.11,-12.94,0,1,1
35892,617.41,-12.98,0,1,1
35891,618.83,-12.99,0,1,1
35890,636.75,-13.02,0,1,1
35889,662.29,-13.11,0,1,1
35888,665.59,-13.2,0,1,1
35887,660.66,-13.32,0,1,1
35886,650.02,-13.44,0,1,1
35885,653.9,-13.43,0,1,1
35884,667.49,-13.41,0,1,1
35867,782.92,-13.31,0,1,1
35883,685.48,-13.41,0,1,1
35881,682.14,-13.41,0,1,1
35880,678.52,-13.41,0,1,1
35879,673.9,-13.4,0,1,1
35878,673.11,-13.4,0,1,1
35877,704.21,-13.31,0,1,1
35876,722.8,-13.31,0,1,1
35875,724.33,-13.31,0,1,1
35874,739.78,-13.33,0,1,1
35873,744.14,-13.41,0,1,1
35872,741.95,-13.41,0,1,1
35871,748.88,-13.32,0,1,1
35870,758.44,-13.31,0,1,1
35869,768.0,-13.31,0,1,1
35882,680.72,-13.41,0,1,1
35835,1046.58,-13.27,0,0,1
35834,1041.46,-13.31,0,0,1
35833,1031.61,-13.25,0,0,1
40503,-5.89,-18.71,0,1,1
40504,-5.32,-18.71,0,1,1
40505,-5.37,-18.64,0,1,1
40506,-4.74,-18.71,0,1,1
40507,-4.17,-18.71,0,1,1
35794,1230.57,-13.01,0,0,1
35793,1131.32,-13.0,0,0,1
35792,1074.81,-12.92,0,0,1
35791,1045.9,-12.91,0,0,1
35790,992.69,-12.9,0,1,1
35789,948.3,-12.89,0,1,1
35788,869.7,-12.81,0,1,1
35787,920.58,-12.74,0,1,1
40502,-5.54,-18.68,0,1,1
35786,956.15,-12.71,0,1,1
35784,984.89,-12.71,0,1,1
35783,921.43,-12.81,0,1,1
35782,889.39,-12.77,0,1,1
35781,892.92,-12.71,0,1,1
35780,922.25,-12.82,0,1,1
35779,896.46,-12.91,0,1,1
35778,923.41,-12.92,0,1,1
35777,881.89,-13.05,0,1,1
35776,875.32,-13.11,0,1,1
35775,826.03,-13.11,0,1,1
35774,811.7,-13.11,0,1,1
35773,890.82,-13.11,0,1,1
35772,819.44,-13.11,0,1,1
35785,969.75,-12.71,0,1,1
40501,-9.0,-18.67,0,1,1
40500,-5.82,-18.62,0,1,1
40499,-5.39,-18.61,0,1,1
35832,1053.35,-13.28,0,0,1
35831,1062.4,-13.21,0,0,1
35830,1054.55,-13.21,0,0,1
35829,1049.14,-13.21,0,0,1
35828,1021.82,-13.21,0,0,1
35827,1035.48,-13.15,0,0,1
40476,-4.96,-18.41,0,1,1
40477,-5.32,-18.41,0,1,1
40478,-5.49,-18.46,0,1,1
40479,-5.77,-18.48,0,1,1
40480,-4.97,-18.51,0,1,1
40481,-5.49,-18.52,0,1,1
40482,-5.83,-18.51,0,1,1
40483,-5.66,-18.51,0,1,1
40484,-5.77,-18.51,0,1,1
40485,-5.54,-18.58,0,1,1
40486,-5.49,-18.61,0,1,1
40487,-5.43,-18.6,0,1,1
40488,-5.77,-18.61,0,1,1
40489,-5.72,-18.61,0,1,1
40490,-6.0,-18.61,0,1,1
40491,-5.88,-18.61,0,1,1
40492,-6.0,-18.6,0,1,1
40493,-6.06,-18.62,0,1,1
40494,-5.72,-18.7,0,1,1
40495,-5.77,-18.66,0,1,1
40496,-5.83,-18.65,0,1,1
40497,-6.3,-18.61,0,1,1
40498,-6.05,-18.61,0,1,1
35770,790.63,-13.11,0,1,1
40589,-4.92,-19.92,0,1,1
40464,-5.36,-18.18,0,1,1
40591,-3.92,-19.85,0,1,1
36203,503.49,-13.71,0,1,1
35344,-5.54,-11.01,0,1,1
35345,-5.51,-10.77,0,1,1
36202,507.18,-13.71,0,1,1
36201,500.98,-13.71,0,1,1
36200,487.66,-13.71,0,1,1
36199,489.88,-13.71,0,1,1
36198,488.23,-13.71,0,1,1
35346,-5.41,-10.66,0,1,1
35347,-6.0,-10.63,0,1,1
35348,-6.26,-10.49,0,1,1
36197,483.17,-13.71,0,1,1
35349,-6.12,-10.62,0,1,1
35350,-5.93,-10.44,0,1,1
35351,-5.34,-10.43,0,1,1
35352,-5.36,-10.08,0,1,1
35353,-5.93,-10.0,0,1,1
35354,-5.8,-10.07,0,1,1
35355,-5.57,-10.05,0,1,1
35356,-5.86,-9.91,0,1,1
35357,-5.07,-9.56,0,1,1
35358,-4.72,-9.92,0,1,1
35359,-6.0,-9.91,0,1,1
35360,-5.22,-9.94,0,1,1
35361,-5.72,-9.79,0,1,1
35362,-5.57,-9.99,0,1,1
35363,-5.5,-9.79,0,1,1
35364,-5.14,-9.78,0,1,1
35365,-5.5,-9.88,0,1,1
36204,506.1,-13.71,0,1,1
35366,-5.57,-10.2,0,1,1
36205,506.33,-13.71,0,1,1
36207,535.01,-13.71,0,1,1
36233,791.45,-13.71,0,1,1
35341,-5.57,-10.86,0,1,1
35342,-5.83,-10.68,0,1,1
35343,-4.84,-10.88,0,1,1
36232,787.92,-13.71,0,1,1
36231,771.13,-13.71,0,1,1
36230,764.76,-13.71,0,1,1
36229,752.7,-13.71,0,1,1
36228,728.79,-13.71,0,1,1
36227,719.97,-13.71,0,1,1
36226,731.01,-13.71,0,1,1
36225,762.37,-13.7,0,1,1
36224,778.36,-13.66,0,1,1
36223,798.68,-13.61,0,1,1
36222,798.96,-13.61,0,1,1
36221,789.4,-13.71,0,1,1
36220,772.27,-13.71,0,1,1
36219,752.52,-13.71,0,1,1
36218,725.83,-13.71,0,1,1
36217,700.68,-13.71,0,1,1
36216,690.89,-13.71,0,1,1
36215,672.79,-13.71,0,1,1
36214,653.44,-13.71,0,1,1
36213,643.94,-13.71,0,1,1
36212,636.43,-13.71,0,1,1
36211,618.05,-13.71,0,1,1
36210,604.44,-13.71,0,1,1
36209,589.53,-13.71,0,1,1
36208,564.04,-13.71,0,1,1
36206,517.37,-13.7,0,1,1
35367,-5.57,-10.26,0,1,1
35368,-5.64,-10.39,0,1,1
35369,-6.07,-10.35,0,1,1
35404,-5.77,-10.02,0,1,1
35405,-6.0,-10.08,0,1,1
35406,-7.53,-10.3,0,1,1
35407,-6.17,-10.04,0,1,1
35408,-6.0,-10.04,0,1,1
35409,-6.28,-9.72,0,1,1
35410,-5.66,-9.93,0,1,1
35411,-5.77,-10.13,0,1,1
35412,-5.6,-10.06,0,1,1
35413,-6.0,-10.02,0,1,1
35414,-6.06,-10.02,0,1,1
35415,-5.94,-10.32,0,1,1
35416,-5.65,-10.41,0,1,1
35417,-6.21,-9.8,0,1,1
35418,-4.92,-9.59,0,1,1
35419,-5.88,-9.29,0,1,1
35420,-5.54,-9.13,0,1,1
35421,-5.63,-9.1,0,1,1
35422,-5.68,-9.33,0,1,1
35423,-5.89,-9.29,0,1,1
35424,-5.72,-9.56,0,1,1
35425,-5.14,-9.74,0,1,1
35426,-5.54,-9.59,0,1,1
35427,-5.77,-9.27,0,1,1
35428,-5.54,-9.45,0,1,1
35429,-5.77,-9.88,0,1,1
35430,-5.39,-9.62,0,1,1
35431,-5.84,-9.61,0,1,1
35432,-5.26,-9.64,0,1,1
35403,-5.43,-9.86,0,1,1
35402,-6.0,-9.9,0,1,1
35401,-6.0,-9.82,0,1,1
35400,-6.06,-9.85,0,1,1
35370,-6.0,-10.33,0,1,1
35371,-5.86,-10.4,0,1,1
35372,-5.14,-10.29,0,1,1
35373,-5.86,-10.12,0,1,1
35374,-5.86,-10.47,0,1,1
35375,-5.43,-10.31,0,1,1
35376,-5.86,-10.28,0,1,1
35377,-5.5,-10.11,0,1,1
35378,-5.67,-9.92,0,1,1
35379,-6.13,-9.49,0,1,1
35380,-5.82,-9.45,0,1,1
35381,-5.7,-9.57,0,1,1
35382,-5.63,-9.63,0,1,1
35383,-5.54,-9.74,0,1,1
36234,794.87,-13.74,0,1,1
35384,-5.63,-10.03,0,1,1
35386,-5.43,-10.18,0,1,1
35387,-5.33,-10.07,0,1,1
35388,-5.6,-10.18,0,1,1
40590,-3.85,-19.89,0,1,1
35390,-5.48,-10.12,0,1,1
35391,-5.89,-10.24,0,1,1
35392,-5.03,-10.18,0,1,1
35393,-5.03,-10.05,0,1,1
35394,-5.54,-10.22,0,1,1
35395,-5.72,-9.85,0,1,1
35396,-5.94,-9.98,0,1,1
35397,-5.32,-10.08,0,1,1
35398,-6.0,-10.29,0,1,1
35399,-5.6,-10.13,0,1,1
35385,-5.7,-10.38,0,1,1
35340,-5.6,-10.56,0,1,1
35339,-5.43,-10.56,0,1,1
36235,812.39,-13.76,0,1,1
35286,-5.26,-11.54,0,1,1
36278,873.8,-13.21,0,1,1
36277,882.8,-13.29,0,1,1
36276,871.69,-13.46,0,1,1
36275,846.76,-13.51,0,1,1
36274,845.8,-13.51,0,1,1
36273,858.65,-13.45,0,1,1
36272,870.16,-13.41,0,1,1
35287,-5.26,-11.51,0,1,1
35288,-5.72,-11.3,0,1,1
35289,-5.6,-11.25,0,1,1
36271,880.29,-13.41,0,1,1
36270,880.8,-13.41,0,1,1
36269,868.85,-13.5,0,1,1
36268,861.85,-13.54,0,1,1
35290,-5.54,-11.2,0,1,1
36267,859.97,-13.51,0,1,1
36266,859.57,-13.52,0,1,1
35291,-5.72,-11.07,0,1,1
35292,-6.11,-10.86,0,1,1
35293,-5.43,-10.86,0,1,1
35294,-6.06,-11.04,0,1,1
35295,-6.06,-11.06,0,1,1
35296,-5.54,-11.11,0,1,1
35297,-5.83,-11.27,0,1,1
35298,-5.72,-11.36,0,1,1
35299,-5.83,-11.37,0,1,1
36265,854.45,-13.51,0,1,1
36264,863.04,-13.52,0,1,1
35285,-5.77,-11.35,0,1,1
35284,-5.6,-11.16,0,1,1
35283,-6.06,-11.28,0,1,1
35282,-5.77,-11.52,0,1,1
35252,-5.76,-11.82,0,1,1
35253,-5.82,-11.76,0,1,1
35254,-5.43,-11.89,0,1,1
35255,-5.66,-11.99,0,1,1
35256,-6.0,-12.0,0,1,1
35257,-5.83,-12.01,0,1,1
35258,-5.77,-12.12,0,1,1
35259,-5.83,-12.1,0,1,1
35260,-6.0,-11.85,0,1,1
35261,-5.83,-11.89,0,1,1
35262,-5.6,-12.22,0,1,1
35263,-5.77,-12.21,0,1,1
35264,-5.37,-12.16,0,1,1
35265,-5.77,-12.18,0,1,1
36263,870.78,-13.51,0,1,1
35266,-5.66,-11.7,0,1,1
35268,-5.66,-11.64,0,1,1
35269,-5.83,-11.56,0,1,1
35270,-5.71,-11.76,0,1,1
35271,-5.89,-11.63,0,1,1
35272,-5.66,-11.73,0,1,1
35273,-5.49,-11.76,0,1,1
35274,-5.43,-11.58,0,1,1
35275,-5.83,-11.25,0,1,1
35276,-5.43,-11.08,0,1,1
35277,-5.2,-11.34,0,1,1
35278,-5.66,-11.6,0,1,1
35279,-5.54,-11.54,0,1,1
35280,-5.6,-11.46,0,1,1
35281,-5.37,-11.52,0,1,1
35267,-5.89,-11.67,0,1,1
36196,474.52,-13.67,0,1,1
36262,891.1,-13.51,0,1,1
36260,947.73,-13.49,0,1,1
35315,-5.77,-10.61,0,1,1
36240,910.73,-13.4,0,1,1
36239,887.0,-13.5,0,1,1
36238,877.5,-13.64,0,1,1
35316,-5.37,-10.65,0,1,1
35317,-5.66,-10.65,0,1,1
35318,-5.77,-10.5,0,1,1
35319,-5.54,-10.4,0,1,1
35320,-5.49,-10.48,0,1,1
35321,-5.54,-10.46,0,1,1
35322,-5.14,-10.72,0,1,1
35323,-5.37,-10.6,0,1,1
35324,-5.32,-10.26,0,1,1
35325,-5.71,-10.42,0,1,1
35326,-5.49,-10.61,0,1,1
35327,-5.83,-10.48,0,1,1
35328,-5.54,-10.45,0,1,1
35329,-5.09,-10.69,0,1,1
35330,-6.04,-10.74,0,1,1
35331,-5.93,-11.06,0,1,1
35332,-5.72,-11.16,0,1,1
35333,-5.89,-11.16,0,1,1
35334,-5.66,-10.68,0,1,1
35335,-5.66,-10.6,0,1,1
35336,-5.49,-10.68,0,1,1
36237,870.95,-13.72,0,1,1
36236,854.11,-13.71,0,1,1
35337,-5.66,-10.77,0,1,1
35338,-6.11,-10.44,0,1,1
35314,-5.66,-10.9,0,1,1
35313,-5.77,-11.0,0,1,1
35312,-5.66,-11.04,0,1,1
35311,-5.77,-10.97,0,1,1
36259,963.15,-13.42,0,1,1
36258,979.94,-13.42,0,1,1
36257,986.54,-13.45,0,1,1
36256,1004.52,-13.5,0,0,1
36255,1023.87,-13.42,0,0,1
36254,1026.15,-13.39,0,0,1
36253,1037.25,-13.27,0,0,1
35300,-5.43,-11.44,0,1,1
35301,-5.43,-11.4,0,1,1
35302,-5.54,-11.42,0,1,1
35303,-7.13,-11.3,0,1,1
36252,1026.72,-13.22,0,0,1
36251,1023.93,-13.23,0,0,1
36250,1009.7,-13.21,0,0,1
36261,921.72,-13.51,0,1,1
36249,1008.05,-13.21,0,0,1
35304,-5.94,-11.19,0,1,1
36247,974.3,-13.21,0,1,1
36246,941.86,-13.14,0,1,1
36245,945.05,-13.19,0,1,1
36244,966.85,-13.21,0,1,1
36243,965.77,-13.28,0,1,1
36242,946.54,-13.31,0,1,1
36241,924.02,-13.39,0,1,1
35305,-5.54,-10.86,0,1,1
35306,-5.39,-10.99,0,1,1
35307,-5.83,-11.24,0,1,1
35308,-5.43,-11.19,0,1,1
35309,-5.72,-11.24,0,1,1
35310,-5.83,-11.1,0,1,1
36248,998.71,-13.21,0,1,1
35433,-5.57,-9.82,0,1,1
35389,-5.77,-10.36,0,1,1
35435,-5.43,-9.49,0,1,1
36128,673.19,-13.22,0,1,1
36127,659.36,-13.21,0,1,1
36126,667.27,-13.21,0,1,1
36125,667.56,-13.2,0,1,1
36124,665.11,-13.11,0,1,1
36123,669.55,-13.08,0,1,1
36122,694.59,-13.01,0,1,1
40680,-4.85,-21.43,0,1,1
40679,-4.74,-21.44,0,1,1
35434,-5.14,-9.6,0,1,1
40677,-4.28,-21.25,0,1,1
40676,-4.4,-21.29,0,1,1
40675,-3.02,-21.36,0,1,1
40674,-4.97,-21.33,0,1,1
40673,-5.42,-21.38,0,1,1
40672,-3.77,-21.41,0,1,1
40671,-4.28,-21.41,0,1,1
40670,-4.28,-21.41,0,1,1
40669,-2.16,-21.34,0,1,1
40668,-4.11,-21.34,0,1,1
40667,-3.82,-21.42,0,1,1
40666,-4.17,-21.36,0,1,1
40665,-4.8,-21.33,0,1,1
40664,-4.17,-21.34,0,1,1
40663,-4.05,-21.31,0,1,1
40662,-5.31,-21.3,0,1,1
40661,-4.34,-21.26,0,1,1
40660,-4.97,-21.31,0,1,1
40659,-4.34,-21.31,0,1,1
36129,691.91,-13.31,0,1,1
36130,710.52,-13.31,0,1,1
36131,739.32,-13.31,0,1,1
36132,758.61,-13.36,0,1,1
36161,505.86,-13.69,0,1,1
36160,492.27,-13.61,0,1,1
36159,495.47,-13.61,0,1,1
36158,510.84,-13.61,0,1,1
36157,523.36,-13.61,0,1,1
36156,559.64,-13.61,0,1,1
36155,595.92,-13.61,0,1,1
36154,609.18,-13.61,0,1,1
36153,627.08,-13.54,0,1,1
40681,-4.22,-21.41,0,1,1
36152,662.22,-13.51,0,1,1
36151,705.32,-13.51,0,1,1
36150,744.12,-13.51,0,1,1
36149,783.65,-13.51,0,1,1
40658,-4.17,-21.3,0,1,1
36148,824.96,-13.49,0,1,1
36146,894.75,-13.41,0,1,1
36145,918.65,-13.41,0,1,1
36144,927.4,-13.41,0,1,1
36143,908.65,-13.41,0,1,1
36142,883.53,-13.41,0,1,1
36141,860.06,-13.41,0,1,1
36140,829.52,-13.41,0,1,1
36139,801.75,-13.41,0,1,1
36138,784.0,-13.41,0,1,1
36137,779.32,-13.41,0,1,1
36136,784.11,-13.41,0,1,1
36135,784.45,-13.39,0,1,1
36134,786.22,-13.41,0,1,1
36133,776.83,-13.41,0,1,1
36147,863.44,-13.41,0,1,1
36162,513.9,-13.7,0,1,1
40657,-3.94,-21.3,0,1,1
40655,-3.6,-21.18,0,1,1
40620,-5.89,-20.39,0,1,1
40619,-5.83,-20.36,0,1,1
40618,-5.48,-20.37,0,1,1
40617,-6.66,-20.37,0,1,1
40616,-5.88,-20.32,0,1,1
40615,-5.26,-20.31,0,1,1
40614,-5.14,-20.33,0,1,1
40613,-5.66,-20.24,0,1,1
40612,-5.66,-20.19,0,1,1
40611,-5.66,-20.18,0,1,1
40610,-6.0,-20.18,0,1,1
40609,-5.69,-20.12,0,1,1
40608,-5.32,-20.11,0,1,1
40607,-6.06,-20.07,0,1,1
40606,-4.96,-20.05,0,1,1
40605,-3.69,-20.11,0,1,1
40604,-4.35,-20.04,0,1,1
40603,-4.1,-20.03,0,1,1
40602,-4.68,-19.99,0,1,1
40601,-5.14,-19.98,0,1,1
40600,-4.21,-19.93,0,1,1
40599,-5.0,-19.91,0,1,1
40598,-5.0,-19.89,0,1,1
40597,-4.28,-19.92,0,1,1
40596,-4.5,-19.95,0,1,1
